Time LX LY LZ
75.0926 4421.65 2065.24 15323.5
75.1954 4419.65 2064.33 15322.5
75.3477 4416.96 2063.29 15320.5
75.444 4413.66 2062.16 15317.6
75.5462 4410.51 2061.38 15315.4
75.7015 4407.25 2060.59 15312.8
75.7998 4403.73 2059.75 15309.9
75.8239 4399.36 2058.71 15306
75.9058 4395.13 2057.82 15302.3
76.0045 4390.81 2057.02 15298.9
76.1012 4385.8 2056.26 15295
76.203 4380 2055.25 15290.3
76.304 4374.85 2054.01 15285.6
76.4559 4370.13 2052.55 15280.8
76.5061 4365.86 2051.04 15276.4
76.605 4361.84 2049.5 15272
76.7055 4358.55 2048.09 15268.5
76.8064 4355.87 2046.83 15265.9
76.9636 4353.83 2045.61 15263.8
77.0079 4352.27 2044.45 15262.7
77.1128 4350.83 2043.44 15261.8
77.2101 4349.59 2042.31 15261.1
77.4131 4349.03 2041.13 15260.9
77.4349 4349.18 2039.89 15261.5
77.5161 4349.95 2038.72 15262.5
77.6152 4351.25 2037.52 15264.3
77.7165 4303.76 1977.3 14943.3
77.8173 4305.35 1976.06 14945.2
77.9816 4308.29 1974.63 14948
78.0232 4311.73 1972.71 14950.7
78.1192 4314.22 1971.04 14952.8
78.223 4268.35 1840.53 14522.4
78.3271 4271.6 1838.34 14524.4
78.7308 4275.76 1835.81 14526.7
78.7523 4280.41 1833.21 14529.5
78.7772 4286.2 1830.37 14533.1
78.8251 4293.12 1827.5 14537.6
78.8455 4299.88 1824.64 14542
78.9258 4306.44 1821.56 14545.8
79.0318 4314.53 1818.34 14550.8
79.1292 4322.11 1815.14 14555.4
79.2324 4328.39 1811.74 14558.7
79.3323 4335.98 1807.95 14562.6
79.4301 4287.47 1800.33 14478.2
79.534 4298.06 1795.82 14483.6
79.6845 4309.06 1791.07 14489
79.7357 4319.99 1786.11 14494
79.9331 4329.96 1780.96 14497.8
79.9578 826.182 252.224 2610.78
80.0417 236.518 236.518 5276.76
80.1538 376.558 837.482 3326.11
80.2474 540.762 215.21 2282.78
80.4437 5919.27 3111.97 18875.6
80.6004 5937.96 3097.89 18881.4
80.7446 5958.19 3083.08 18885.5
80.7737 241.672 241.672 4726.86
80.9948 5759.01 3009.53 18245.4
81.1072 5791.7 2997.36 18268
81.1346 5138.94 2505.8 16868.9
81.1597 5168.62 2496.1 16888.6
81.1914 5189.3 2486.02 16899.7
81.2579 224.314 224.314 4606.48
81.3526 5174.47 3677.56 18530.2
81.4573 1999.04 215.684 5506.03
81.5567 5186.98 3668.11 18575
81.7605 386.917 54.2387 720.768
82.0193 391.665 53.5577 900.141
82.0477 5712.61 4251.97 19848.3
82.0766 5618.45 4150.35 19828.2
82.1086 806.189 227.566 2710.1
82.3597 210.022 210.022 9682.55
82.4101 6548.94 4704.46 21746.6
82.5108 398.418 80.6041 1162.04
82.6124 6836.41 4717.92 21847.2
82.7096 6837.28 4710.97 21845.7
82.9728 6823.05 4696.62 21820.8
83.0009 6778.39 4678.64 21761.7
83.026 6715.64 4650.69 21674
83.1173 6643.36 4612.41 21562.7
83.2151 6312.08 4478.8 20821
83.319 6210.25 4400.41 20637.2
83.4179 6068.22 4297.84 20387.2
83.574 256.3 4601.09 11934.9
83.6193 5920.71 4173.95 20310.8
83.7207 5683.53 4028.51 19883.2
83.8222 5207.68 3726.54 18832.6
83.9207 4418.5 3169.69 17306.9
84.0246 4190.44 3024.01 16842.2
84.1255 3967.95 2887.98 16383.4
84.2815 270.203 4080.29 9015.87
84.3242 3494.31 2574.07 15128.8
84.4231 3279.24 2443.98 14667.3
84.5278 3112.07 2340.19 14282.1
84.6271 2959.33 2243.66 13918.7
84.7293 2820.43 2155.65 13578.7
84.8315 261.46 7306.22 15779.2
84.9355 2879.1 2236.59 13703.7
85.0311 2729.6 2133.91 13395.2
85.1318 2630.16 2069.07 13136.3
85.2895 2544.86 2013.33 12908.9
85.4463 913.637 187.179 2468.13
85.4763 2637.5 2073.77 13017
85.5457 590.401 194.777 1673.13
85.6978 614.233 238.936 1686.49
85.7941 247.612 4655.31 10497.9
85.8954 2477.36 1788.72 12797
85.9444 250.64 3821.86 9583.93
86.0432 233.075 5532.23 12583.1
86.1453 1254.03 210.314 3751.51
86.2509 840.081 187.324 2496.14
86.3514 377.26 1080.06 2582.7
86.5489 366.422 1034.8 2473.33
86.5796 3542.15 2642.71 15675.4
86.6547 3500.17 2639.57 15632.6
86.7564 355.272 1145.35 2558.29
86.8645 1081.27 210.468 3447.3
86.96 5917.17 8234.57 25083.3
87.0558 5922.64 8216.42 25084.5
87.1566 5929.4 8203.84 25088.7
87.2579 5923.85 8117.2 25082
87.3617 5954.59 5954.59 19904.3
87.5121 3527.68 5988.49 19966.4
87.5647 3523.16 5863.58 19950.9
87.7195 3279.45 4784.41 18100.9
87.7652 2927.44 4301.72 16014.4
87.8656 2966.14 4249.88 16003.7
87.9618 2772.86 3627.75 14800.8
88.0649 2813.85 3596.05 14806.5
88.1637 2853.64 3567.09 14808.9
88.2649 2870.56 3524.27 14733.5
88.4232 2892.5 3517.95 14737
88.4648 2829.52 3474.99 14708.8
88.5651 2830.81 3471.16 14708.8
88.6739 1317.2 187.87 3305.5
88.8807 379.259 805.635 2961.03
88.9165 3119.52 4051.53 15952.5
88.979 3116.95 4050.13 15960.6
89.1931 3114.94 4049.19 15969.2
89.2275 3112.5 4047.1 15975.5
89.5859 2881.7 3506.41 14772.6
89.6134 384.037 57.5294 913.635
89.6854 357.227 660.178 3254.7
89.7365 1816.41 197.688 5871.15
89.8342 3559.16 9925.55 23596.3
89.933 3554.69 9900.54 23583.2
90.0335 3549.9 9873.56 23569.1
90.135 3544.76 9845.89 23553.5
90.2348 3539.45 9818.53 23538.6
90.3356 3534.22 9792.86 23525.5
90.5338 3529.32 9769.29 23515
90.5692 3524.47 9747.79 23505.8
90.6361 3519.81 9728.6 23499.9
90.7427 3515.22 9709.15 23493.8
90.8435 3510.89 9689.51 23489
90.9406 3506.55 9671.45 23485.4
91.0425 3502.15 9652.92 23481.7
91.148 3497.95 9636.8 23480.9
91.2433 3494.13 9622.18 23482
91.3457 3490.71 9608.07 23484.7
91.4446 3487.68 9595.33 23489.8
91.5465 3484.88 9583.38 23496.2
91.6524 3482.1 9574.41 23505.6
91.7539 3479.82 9565.27 23516.5
91.8509 3477.82 9554.7 23526.9
91.9542 3476.25 9541.42 23537.3
92.0507 3444.36 9505.76 23477.6
92.155 3442.99 9491.66 23487.6
92.2553 3420.36 9463.42 23296.8
92.3581 3419.48 9448.16 23307.5
92.4586 3419.02 9432.14 23318.7
92.6102 3418.76 9417.55 23331.9
92.661 3418.24 9407 23348.9
92.7581 3413.96 9275.92 23329.9
92.8575 3414.72 9258.07 23343.3
93.0144 3007.11 8938.44 22328.5
93.0602 3008.65 8916.4 22339.5
93.1621 3010.58 8890.7 22348.8
93.2599 3013.13 8861.61 22356.7
93.3653 3016.12 8831.97 22365.6
93.4649 3019.25 8803.44 22376.1
93.8672 3010.95 8749.64 22232.4
93.894 3013.79 8726.76 22248.5
93.9233 3017.11 8702.22 22264.7
93.9533 3021.74 8673.54 22279.8
93.9812 237.414 2151.61 5575.53
94.0751 245.823 2141.85 5628.37
94.1692 3485.21 8878.38 23445.6
94.2739 3491.42 8837.26 23457.7
94.3723 3498.86 8790.71 23467
94.5303 3506.19 8743.88 23476.4
94.6785 3471.71 8679.03 23393.5
94.7096 546.765 216.822 1661.39
94.8264 3481.44 8589.99 23412.4
94.9798 219.679 2538.68 6107.05
95.135 3496.92 8481.42 23424.8
95.1599 3506.27 8424.43 23431
95.1859 3515.96 8368.01 23439.1
95.2798 3122.45 8014.76 22396.4
95.3824 393.632 349.903 1684.26
95.4862 3560.99 8220.65 23482.3
95.5942 209.01 209.01 7818.45
95.6885 3582.63 8247.07 23611
95.9464 3575.74 8243.24 23627
96.0477 3574.07 8237.51 23649.5
96.151 3574.11 8229.29 23671.7
96.2576 665.28 151.328 1838.94
96.3543 3663.45 8246.56 24211.8
96.4583 3650.97 8209.45 24183.4
96.5571 235.978 2079.89 6118.18
96.6623 3655.72 8154.14 24543.7
96.7572 3621.11 8067.02 24418.2
96.913 3567.82 7925.29 24202.2
97.022 3438.4 7663.44 23390.3
97.0655 3273.26 7392.29 22509.5
97.1598 3105.77 5113.52 18672
97.2678 255.99 3287.34 7119.62
97.3681 2977.71 12649 28747.2
97.4643 2853.16 11857.2 27728.3
97.5694 2728.98 11089.7 26709.4
97.6731 2608.61 10369.5 25718.5
97.7703 2268.32 9611.97 24038.6
97.923 2165.25 8963.52 23110
98.0211 587.294 245.653 1385.37
98.0713 1914.43 7737.19 21324.7
98.179 1557.41 7029.38 19664
98.2724 1494.01 6591.23 18961.3
98.3805 1384.84 3851.17 14338.2
98.4764 1337.87 3671.71 13972
98.5813 1236.72 3496.07 13246.9
98.6763 1151.08 3342.46 12621.2
98.8307 252.334 5688.93 12299
98.9289 1116.49 3131.3 12346.8
98.9769 1094.48 3043.65 12153.8
99.0796 363.691 913.393 2171.85
99.1798 1352.58 199.642 3268.46
99.2778 837.046 2667.72 11146.4
99.3861 373.8 790.905 1910.47
99.5861 894.763 2639.91 11383.9
99.6153 417.95 212.503 961.161
99.7901 909.541 2632.09 11577.2
99.8994 907.295 2624.27 11562.2
99.9474 370.468 1288.73 2720.14
100.013 358.199 1281.63 2734.81
100.168 262.44 4871.78 11422.2
100.234 259.251 4226.22 11696
100.338 1939.14 3479.76 14117.6
100.424 1940.5 3483.89 14130.3
100.518 1095.66 212.493 3242.06
100.669 2956.85 3818.79 16022
100.769 2959.25 3823.1 16034.2
100.91 2394.1 3080.94 14728.5
101.062 2407.31 3083.68 14744
101.09 1184.69 2889.77 12774.7
101.121 1122.3 2844.54 12415.3
101.211 868.638 2803.62 11385.5
101.311 654.159 2643.7 10685.5
101.423 374.169 879.039 2647.48
101.512 618.513 2586.49 10536.4
101.615 613.513 2612.26 10547.5
101.724 608.892 2635.74 10556.2
101.823 604.735 2658.78 10565.3
101.981 362.477 1206.99 3485.18
102.022 1722 3647.06 12367.2
102.223 1714.84 3650.47 12357.2
102.245 1710.93 3645.07 12342.9
102.322 1685.74 3479.19 12232.8
102.477 1685.26 3469.26 12220
102.526 1685.48 3460.3 12209.9
102.631 1032.07 206.797 2757.87
102.729 1697.7 3525.86 12238.8
102.883 382.129 64.8067 919.774
103.248 720.699 212.57 2306.45
103.285 379.338 704.625 3373.52
103.307 1846.7 3591.59 12963.7
103.402 1844.86 3586.08 12956.3
103.555 1842.75 3580.49 12948.3
103.605 1840.94 3575.3 12940.6
103.705 1839.01 3570.18 12932.9
103.908 1837.37 3564.6 12924.4
103.937 1835.63 3559.19 12916.1
104.069 1834.12 3554.15 12908.2
104.117 1832.47 3549.58 12900.9
104.218 1830.9 3545.02 12893.6
104.315 1829.27 3540.43 12886.3
104.416 1827.59 3535.86 12878.9
104.522 1825.66 3531.35 12871.5
104.619 1824.06 3527.06 12864.4
104.771 1822.61 3522.87 12857.5
104.828 1821.06 3518.93 12850.9
104.922 1819.52 3515.56 12845.1
105.022 1818.39 3512.56 12839.6
105.208 1817.04 3509.71 12834.4
105.26 1815.8 3507.3 12829.7
105.341 1814.49 3505.49 12825.8
105.445 1813.33 3504.22 12822.5
105.597 1812.19 3503.42 12819.6
105.642 1811.01 3502.89 12816.8
105.744 1809.56 3502.86 12814.6
105.846 1808.45 3503.47 12813.2
105.941 1807.3 3504.56 12812.6
106.044 1806.13 3505.87 12812.3
106.395 1805.03 3506.93 12811.5
106.419 1759.2 3476.44 12423
106.443 1757.77 3477.88 12422.1
106.467 1756.4 3480.43 12422.5
106.552 1755.41 3484.96 12426
106.699 1754.09 3490.11 12429.5
106.855 1752.46 3495.33 12432.5
106.88 1750.34 3500.75 12434.9
107.006 1748.05 3506.07 12436.9
107.054 1719.73 3491.5 12346.9
107.151 1716.89 3494.86 12345.6
107.258 1714.07 3497.91 12343.7
107.355 1710.54 3501.84 12341.8
107.457 1697.77 3500.5 12239.5
107.563 1692.75 3506.93 12238.7
107.66 1687.58 3513.78 12237.8
107.767 1682.37 3520.05 12235.8
107.87 247.636 1048.06 2707.17
107.968 1678.75 3541.6 12333.4
108.065 1672.37 3550.5 12332.6
108.169 1666.03 3557.85 12329.8
108.271 2129.74 217.716 4815.25
108.375 283.045 887.344 2387.35
108.476 253.088 1809.23 4259.75
108.573 4093.27 7675.55 20924.9
108.671 4102.19 7629.29 20916.5
108.969 4112.54 7578.57 20907.2
108.993 368.811 410.614 1624.34
109.031 4134.4 7473.58 20887.7
109.276 4143.22 7426.02 20879.7
109.305 4150.09 7384.83 20875.7
109.337 4157.53 7336.92 20868.9
109.383 3698.8 6764.71 19575.4
109.475 389.557 59.5202 869.871
109.576 3676.74 6601.39 19513.9
109.679 397.719 115.939 1179.06
109.779 384.715 41.1476 660.203
109.892 476.69 208.836 1314.11
109.98 4205.95 6827.42 20771.8
110.08 3762.06 6268.21 19479.1
110.187 381.173 26.3979 592.393
110.29 4246.73 6646.09 20759.3
110.494 4289.04 6591.18 20761
110.532 404.504 107.305 1156.75
110.883 4323.7 6604.33 21077.4
110.905 4310.16 6603.76 21052.9
111.031 4296.76 6603.96 21029.4
111.067 239.628 2485.14 5783.01
111.142 845.284 215.891 2338.91
111.244 217.036 3800.92 8527.18
111.343 4461.93 6687.6 21359.1
111.448 4431.83 6662.74 21294.3
111.545 4392.48 6600.22 21180
111.644 4341.18 6504.8 21018.5
111.744 225.889 3021.92 9367.28
111.847 4167.22 6344.86 20706.9
111.951 4021.22 6235.85 20310.1
112.05 3907.59 6077.92 19991.9
112.146 3788.86 5885.99 19631.8
112.251 256.622 5857.99 11196.4
112.35 3561.87 5422.92 18915.1
112.45 3418.14 5168.85 18440.4
112.556 3243.26 4918.73 17830.1
112.659 2978.79 4621.5 17193.8
112.758 2765.29 4344.44 16480.8
113.007 2594.8 4085.77 15843.6
113.039 2455.6 3883.67 15358.5
113.066 2292.34 3582.97 14573.6
113.162 1966.24 3209.2 13083.1
113.264 1837.46 3029.12 12606.7
113.355 1667.2 2865.21 11672.5
113.463 358.125 876.756 2100.09
113.61 1490.47 2669.49 10977.5
113.761 1449.07 2583.97 10765.8
113.785 1416.74 2497.48 10577.6
113.861 1314.33 2338.37 10245.4
113.958 1285.8 2263.15 9809.59
114.221 250.229 5248.29 10968.7
114.242 1314.49 2202.44 9959.74
114.269 1268.41 2101 9825.22
114.375 342.11 816.747 1939.95
114.481 1510.42 201.872 3509.28
114.575 256.014 4493.32 8886.49
114.67 1701.26 2636.36 11753.6
114.827 1685.54 2629.8 11726.4
114.885 374.197 1272.25 2633.26
114.98 299.412 1954.76 4575.46
115.074 353.185 1320.61 2556.59
115.179 342.771 1278.65 2425.49
115.275 255.289 4294.31 8723.03
115.379 1866.03 2989.52 13121.8
115.475 1862.9 2978.24 13104.8
115.628 1862.15 2966.33 13100.9
115.682 1689.56 2681.53 12358.1
115.788 301.448 2104.03 5846.14
115.889 1691.46 2696.74 12385.4
116.043 1673.2 2699.45 12158.6
116.088 1601 2495.21 11298.4
116.183 1594.53 2390.35 11176
116.282 1596.64 2369.07 11162.3
116.387 1006.41 1967.35 8818.62
116.494 979.973 1993.84 8647.3
116.64 633.749 925.656 5170.03
116.689 642.728 912.297 5161.85
116.791 650.075 903.37 5160.3
116.894 655.276 898.059 5164.49
117.051 399.476 78.5509 769.187
117.258 368.766 1029 2965.57
117.286 681.38 995.115 5872.45
117.309 681.489 995.331 5883.92
117.4 681.177 965.564 5554.47
117.554 680.511 967.572 5568.93
117.65 679.846 969.033 5582.6
117.711 380.339 31.3901 659.954
117.857 333.011 947.611 3313.95
117.904 1394.68 2905.07 10079.3
118.007 1394.17 2904.36 10103.1
118.119 1393.63 2902.65 10124.9
118.209 1034.06 228.439 4094.04
118.442 2750.35 4017.31 13118.6
118.64 2747.5 4012.48 13135
118.656 2744.53 4006.51 13148.5
118.741 2694.52 3944.49 13120.6
118.841 2691.46 3938.81 13129.8
118.951 2688.41 3933.29 13137.5
119.058 2685.66 3927.88 13144
119.151 2682.99 3922.84 13149.5
119.253 2680.46 3919.1 13154.9
119.353 2678.44 3915.8 13160.2
119.453 2678.05 3909.31 13164
119.549 2678.57 3899.62 13165.8
119.748 2678.95 3890.62 13166.9
119.77 2678.75 3883.09 13167.3
119.906 2678.18 3876.82 13167
119.953 2677.01 3871.28 13165.6
120.053 2675.32 3866.51 13163.4
120.152 2673.4 3862.58 13160.7
120.258 2671.11 3859.26 13157.3
120.357 2668.67 3856.49 13153.6
120.763 2665.88 3854.6 13149.8
120.781 2663.2 3853.46 13146.3
120.804 2660.86 3852.2 13143
120.826 2658.17 3851.45 13139.3
120.866 2654.28 3849.89 13132.6
121.115 2649.88 3848.35 13125.1
121.133 2645.68 3847.54 13118.4
121.175 2641.24 3848.11 13112.4
121.271 2637.15 3849.29 13107.4
121.372 2633.45 3851.12 13103.8
121.474 2629.95 3853.23 13100.8
121.574 2626.42 3855.05 13097.3
121.682 2623.54 3855.27 13093.7
121.829 2620.21 3855.28 13089.2
121.934 2616.42 3856.22 13084.7
121.983 2611.94 3858.67 13080.5
122.083 2605.98 3861.34 12785
122.177 2601.39 3866.08 12782.4
122.278 2596.91 3871.41 12780.6
122.38 2536.05 3825.86 12722.2
122.537 2532.2 3832.81 12722.8
122.682 2528.26 3841.32 12724.4
122.885 2525.41 3847.3 12725.8
122.912 2522.46 3855.24 12728.5
122.941 2518.23 3866.25 12732
122.99 2513.44 3878.99 12735.3
123.093 2508.03 3893.59 12739.4
123.195 246.682 2398.71 5117.78
123.295 256.033 848.957 2244.53
123.391 3959.19 5521.61 18782.8
123.494 803.193 228.714 2012.94
123.604 4014.38 5499.39 18992.2
123.696 4011.97 5475.79 18813.6
123.847 4028.67 5459.68 18822.5
123.904 240.884 2476.49 5180.24
124.053 800.86 259.316 2165.92
124.205 459.73 241.251 1335.65
124.238 2312.36 5523.12 17456.8
124.301 2322.53 5498.1 17463.1
124.397 2334.15 5477.6 17478.4
124.5 476.67 200.795 1280.6
124.599 2330.04 5275.23 17451.6
124.804 2333.09 5254.5 17191.6
124.831 1605.88 5234.21 15567.3
124.906 264.894 719.695 2059.5
125.135 739.232 4475.89 13488.2
125.243 732.262 4421.6 13328.8
125.352 239.791 3528.21 7152.89
125.505 768.937 4495.17 13796
125.56 768.569 4491.33 13795.3
125.952 767.32 4482.03 13779.8
125.978 764.756 4466.4 13756.1
126.005 760.371 4427.6 13679
126.033 754.105 4369.45 13569.5
126.254 243.831 2874.77 7360.6
126.286 734.361 4148.15 13323.1
126.314 724.162 4038.22 13107
126.361 712.858 3915 12861
126.469 262.734 3546.22 6526.59
126.555 1278.81 3766.74 13559
126.659 1177.99 3464.55 13099.9
126.864 1134 3312.75 12743.1
126.891 630.509 3161.85 10936.9
126.963 617.761 3016.81 10622.4
127.162 605.613 2878.74 10320.4
127.223 1032.72 225.532 2121.96
127.266 592.24 2626.39 9955.9
127.418 559.734 2512.02 9222.96
127.469 539.703 1238.56 6310.93
127.568 531.128 1197.97 6177.31
127.672 518.832 902.935 4894.99
127.77 511.098 876.149 4808.05
127.864 489.764 819.104 4457.13
127.968 483.399 798.128 4385.39
128.068 254.15 6477.55 11722.8
128.217 472.784 763.969 4266.62
128.275 1547.65 200.083 3129.83
128.373 456.548 714.794 4104.4
128.478 453.265 705.597 4070.6
128.625 368.844 849.302 1807.72
128.673 458.837 716.765 4100.76
128.829 240.393 5268.06 10083.1
128.874 460.805 712.277 4246.52
128.983 254.62 4361.6 8989.51
129.078 1363.71 201.302 3011.21
129.177 359.842 1295.08 2381.8
129.281 485.177 892.858 5225.41
129.378 485.023 893.161 5226.5
129.482 265.99 3778.34 8791.07
129.585 356.347 1239.46 2202.94
129.689 741.991 3889.49 10833
129.781 743.357 3913.16 10865
129.934 746.005 3921.71 10884.7
129.989 749.535 3913.92 10894.2
130.086 689.964 983.701 6141.34
130.184 691.655 988.497 6152.24
130.286 693.227 993.809 6163.27
130.388 694.614 999.569 6175.28
130.487 466.62 915.702 5103.31
130.594 450.629 920.152 4655.5
130.695 447.777 931.104 4672.38
130.799 401.465 634.052 3106.75
130.897 397.53 631.614 2661.61
131.002 553.775 247.401 2011.64
131.157 561.623 245.846 2019.4
131.201 566.418 244.657 2020.31
131.304 382.521 57.0791 955.447
131.4 376.227 25.8721 673.89
131.503 376.192 25.8749 673.808
131.605 376.161 25.8782 673.769
131.755 450.712 126.566 1046.23
131.855 382.306 57.1345 953.547
131.97 267.823 1148.29 2788.33
132.01 406.935 141.438 1018.93
132.28 378.906 44.9915 752.867
132.343 363.05 836.705 3378.37
132.446 1707.52 202.951 4535.5
132.613 893.657 232.179 2904.29
132.702 427.801 970.51 4581.81
132.812 427.872 970.989 4583.12
132.858 427.914 971.31 4584.26
133.013 427.938 971.647 4584.75
133.36 427.959 972.129 4585.6
133.388 427.99 972.682 4586.85
133.415 428.019 972.887 4587.44
133.442 428.044 972.954 4588.02
133.47 428.062 972.916 4588.38
133.562 428.08 972.926 4588.77
133.661 428.112 972.925 4588.68
133.762 428.156 973.06 4588.86
133.869 428.212 973.09 4588.84
133.969 428.285 973.193 4589.12
134.068 428.363 973.315 4589.77
134.17 428.444 973.404 4590.35
134.27 428.547 973.606 4591.15
134.426 428.667 973.77 4591.61
134.474 428.763 973.439 4591.18
134.572 428.881 973.246 4591.13
134.723 429.011 973.031 4590.95
134.776 429.158 972.859 4591.2
134.877 429.345 972.833 4591.29
134.977 429.543 972.647 4591.5
135.132 429.748 972.43 4592.04
135.181 429.994 972.455 4592.76
135.28 430.261 972.231 4593.07
135.382 430.578 972.117 4593.79
135.482 430.915 971.681 4593.9
135.632 417.36 684.6 3562.18
135.681 417.766 684.078 3562.2
135.789 418.189 683.528 3562.43
135.938 418.637 682.898 3562.32
136.04 419.109 682.224 3562.25
136.093 419.599 681.618 3562.38
136.189 420.107 681.141 3562.68
136.293 420.66 680.537 3562.94
136.393 421.274 679.843 3563.28
136.492 421.945 678.975 3563.34
136.593 422.656 678.05 3563.47
136.702 423.417 677.078 3563.64
136.796 424.206 676.006 3563.58
136.899 425.038 674.911 3563.59
136.999 229.305 2183.79 4300.47
137.101 446.734 962.522 4743.97
137.201 255.647 1003.74 2345.99
137.299 459.808 963.454 5008.36
137.401 460.828 961.617 5008.07
137.508 377.938 1233.86 3510.38
137.608 370.078 1230.56 3458.64
137.703 483.719 1000.25 5439.78
137.807 471.648 991.308 5294.98
137.956 466.823 951.444 5007.95
138.013 460.067 243.502 1281.04
138.115 494.965 217.684 1295.02
138.211 476.968 983.65 5297.63
138.366 391.319 62.1732 694.363
138.41 493.551 985.926 5443.83
138.515 495.182 983.422 5444.39
138.616 483.141 974.461 5299.67
138.773 484.825 971.95 5300.33
138.817 486.413 971.465 5316.58
