Time State
40.9138 1
41.0145 1
41.1207 3
41.2196 1
41.3235 3
41.4215 3
41.5768 3
41.622 3
41.726 3
41.8307 3
41.9279 3
42.0241 3
42.1265 3
42.2332 3
42.3791 1
42.4872 1
42.6407 1
42.6624 1
42.7377 1
42.8858 1
42.9858 1
43.0398 3
43.1404 1
43.2374 1
43.4374 1
43.4562 1
43.5406 1
43.7015 1
43.8919 1
43.921 1
43.951 1
44.0528 1
44.1498 0
44.251 0
44.351 0
44.4486 2
44.5538 0
44.6557 0
44.8176 2
44.86 2
44.9602 2
45.058 0
45.2144 2
45.3576 0
45.3777 2
45.4637 0
45.5621 0
45.6608 2
45.9048 0
46.0042 2
46.1065 0
46.2044 0
46.3074 0
46.4087 0
46.5097 0
46.6098 0
46.7111 0
46.8174 0
46.9124 0
47.013 0
47.1137 0
47.2198 0
47.3204 0
47.469 0
47.5197 0
47.6205 0
47.7256 0
47.8305 0
47.9884 0
48.0329 0
48.1877 0
48.433 0
48.4524 0
48.6393 0
48.6537 0
48.6726 0
48.7352 0
48.8309 0
48.9409 0
49.0322 0
49.1399 0
49.2372 0
49.3367 0
49.437 0
49.5371 0
49.6926 0
49.7448 0
49.8475 0
49.9473 0
50.0477 0
50.144 0
50.3037 0
50.4432 0
50.4582 0
50.5468 0
50.8494 0
50.8645 0
50.9075 0
51.0508 0
51.1115 2
51.16 2
51.2537 0
51.3581 0
51.4568 0
51.8102 0
51.8348 2
51.8533 0
51.869 0
52.2161 2
52.2384 0
52.2558 0
52.3189 0
52.4244 0
52.4722 2
52.5702 2
52.6672 2
52.8291 2
53.0888 2
53.1453 2
53.2925 2
53.3444 2
53.4488 2
53.6993 3
53.72 3
53.7493 3
53.8991 3
53.9465 3
54.054 3
54.1531 3
54.3011 1
54.3509 3
54.4528 3
54.6071 3
54.6506 3
54.7565 3
54.8544 3
54.9539 3
55.0567 3
55.2148 3
55.2623 1
55.3587 1
55.5629 1
55.5754 1
55.6676 3
55.765 3
55.9162 3
55.968 1
56.0731 3
56.1729 3
56.2756 3
56.6765 3
56.7014 3
56.7265 3
56.7809 3
56.7959 3
56.8784 3
56.9833 3
57.0808 3
57.1815 3
57.283 3
57.3862 1
57.4901 1
57.5866 1
57.6934 3
57.9413 1
57.9684 1
57.9985 1
58.0917 1
58.2512 1
58.3016 1
58.3989 1
58.5519 1
58.5997 1
58.6983 1
58.7979 1
58.9462 0
58.9947 0
59.0979 0
59.2017 0
59.3013 0
59.4023 0
59.506 0
59.6037 0
59.7078 2
59.8087 0
59.9077 0
60.0074 0
60.1112 0
60.2048 0
60.4992 0
60.5494 2
60.6524 2
60.749 0
60.903 0
60.9526 0
61.0521 0
61.1563 0
61.2545 0
61.4056 0
61.4573 0
61.5568 0
61.6625 0
61.8154 0
61.8646 0
61.9618 0
62.0609 0
62.1624 0
62.4171 0
62.4378 0
62.4686 0
62.6252 0
62.6701 0
62.7737 0
62.8719 0
62.9716 0
63.0721 0
63.2256 0
63.2789 0
63.376 0
63.4776 0
63.5766 0
63.6774 0
63.8344 0
63.8857 0
64.035 0
64.0842 0
64.1826 0
64.286 0
64.3869 2
64.5855 0
64.6037 0
64.6877 0
64.7892 0
64.8886 0
64.9924 2
65.0906 0
65.2467 0
65.2989 2
65.3953 0
65.4961 0
65.6457 0
65.7528 2
65.8012 2
65.9054 0
66.0087 2
66.1042 0
66.208 2
66.3122 2
66.4068 0
66.6054 0
66.6262 2
66.7084 0
66.8112 0
66.9099 0
67.017 2
67.2203 2
67.2455 0
67.4296 0
67.5854 0
67.6849 0
67.7874 0
67.9894 0
68.0186 0
68.0906 0
68.1966 2
68.3511 2
68.5528 0
68.8026 2
68.8276 0
68.8502 2
68.8786 2
68.9049 2
68.9977 0
69.0978 0
69.1986 0
69.2982 0
69.3983 0
69.4993 0
69.6617 0
69.7493 0
69.805 0
69.9006 0
70.0014 0
70.1058 2
70.2587 0
70.3162 0
70.4074 0
70.5091 0
70.6161 0
70.7084 0
70.8132 0
70.9677 0
71.0182 2
71.1172 0
71.2181 2
71.3168 2
71.4205 0
71.5765 0
71.7269 0
71.7546 2
71.8287 2
71.9347 0
72.0278 0
72.1308 0
72.2281 0
72.3346 0
72.4303 0
72.6333 0
72.6588 0
72.9367 0
72.9613 2
72.9902 0
73.0399 0
73.1363 0
73.238 0
73.3371 0
73.6439 2
73.6637 0
73.7046 0
73.7933 0
73.9979 0
74.1466 2
74.1647 0
74.1937 0
74.251 2
74.4522 2
74.4772 2
74.5556 0
74.6566 2
74.943 0
74.9921 2
75.093 0
75.1955 0
75.3478 0
75.4441 0
75.5464 0
75.7022 0
75.7998 0
75.8241 0
75.9062 0
76.0051 0
76.1013 0
76.2031 0
76.304 0
76.456 0
76.5062 0
76.6051 0
76.7056 0
76.8064 0
76.9637 0
77.0081 0
77.1129 0
77.2102 0
77.4133 0
77.435 0
77.5161 0
77.6153 0
77.7168 0
77.8175 0
77.9818 0
78.0236 0
78.1193 0
78.2232 0
78.3272 0
78.7309 0
78.7527 0
78.7773 0
78.8253 0
78.8456 0
78.9258 0
79.032 0
79.1292 0
79.2325 0
79.3325 0
79.4302 0
79.5341 0
79.6848 0
79.7359 0
79.9332 0
79.9581 2
80.0418 2
80.1538 0
80.2477 2
80.4438 0
80.6005 0
80.7446 0
80.7739 2
80.9952 0
81.1076 0
81.1347 0
81.1601 0
81.1914 0
81.258 2
81.3527 0
81.4574 2
81.557 0
81.7606 2
82.0195 2
82.0478 0
82.0766 0
82.1088 2
82.3597 2
82.4102 0
82.5109 2
82.613 0
82.7098 0
82.9728 0
83.0009 0
83.0261 0
83.1175 0
83.2153 0
83.3191 0
83.418 0
83.5742 2
83.6195 0
83.7208 0
83.8222 0
83.9208 0
84.0247 0
84.1257 0
84.2817 2
84.3243 0
84.4232 0
84.5278 0
84.6273 0
84.7294 0
84.8316 2
84.9355 0
85.0311 0
85.1319 0
85.2897 0
85.4464 2
85.4764 0
85.5458 2
85.698 2
85.7942 2
85.8955 0
85.9447 2
86.0433 2
86.1454 2
86.2512 2
86.3515 0
86.5489 0
86.5798 0
86.6548 0
86.7568 0
86.8646 2
86.96 0
87.0558 0
87.1569 0
87.258 0
87.3618 0
87.5123 0
87.5649 0
87.7198 0
87.7657 0
87.8657 0
87.9621 0
88.0651 0
88.1638 0
88.2649 0
88.4233 0
88.4649 0
88.5655 0
88.674 2
88.8808 0
88.9177 0
88.9792 0
89.1931 0
89.2275 0
89.586 0
89.6135 2
89.6855 0
89.7366 2
89.8343 0
89.9331 0
90.0336 0
90.1352 0
90.2348 0
90.3357 0
90.5339 0
90.5699 0
90.6362 0
90.7428 0
90.8436 0
90.9407 0
91.0427 0
91.1482 0
91.2434 0
91.3457 0
91.4448 0
91.5466 0
91.6526 0
91.754 0
91.8511 0
91.9543 0
92.0508 0
92.1552 0
92.2554 0
92.3582 0
92.4588 0
92.6104 0
92.6611 0
92.7582 0
92.8576 0
93.0145 0
93.0603 0
93.1627 0
93.2599 0
93.3654 0
93.465 0
93.8673 0
93.8941 0
93.9234 0
93.9534 0
93.9814 2
94.0752 2
94.1693 0
94.274 0
94.3724 0
94.5304 0
94.6787 0
94.7097 2
94.8265 0
94.9802 2
95.1351 0
95.1608 0
95.186 0
95.2799 0
95.3825 0
95.4863 0
95.5943 2
95.6886 0
95.9465 0
96.0479 0
96.1511 0
96.2577 2
96.3544 0
96.4584 0
96.5577 2
96.6624 0
96.7572 0
96.9133 0
97.0223 0
97.0656 0
97.1599 0
97.268 2
97.3682 0
97.4644 0
97.5699 0
97.6731 0
97.7704 0
97.9231 0
98.0212 2
98.0715 0
98.1792 0
98.2725 0
98.3806 0
98.4765 0
98.5815 0
98.6764 0
98.8309 2
98.9291 0
98.977 0
99.0797 0
99.1799 2
99.278 0
99.3861 0
99.5862 0
99.6153 2
99.7903 0
99.8996 0
99.9475 0
100.015 0
100.168 2
100.236 2
100.339 0
100.424 0
100.518 2
100.669 0
100.77 0
100.91 0
101.062 0
101.09 0
101.121 0
101.211 0
101.312 0
101.424 0
101.513 0
101.615 0
101.724 0
101.823 0
101.981 0
102.022 0
102.223 0
102.246 0
102.322 0
102.477 0
102.526 0
102.631 2
102.729 0
102.884 2
103.248 2
103.285 0
103.307 0
103.402 0
103.555 0
103.605 0
103.705 0
103.909 0
103.937 0
104.069 0
104.117 0
104.218 0
104.315 0
104.416 0
104.522 0
104.619 0
104.771 0
104.828 0
104.922 0
105.023 0
105.208 0
105.26 0
105.342 0
105.445 0
105.597 0
105.642 0
105.744 0
105.847 0
105.941 0
106.045 0
106.395 0
106.422 0
106.443 0
106.467 0
106.552 0
106.699 0
106.855 0
106.88 0
107.007 0
107.054 0
107.151 0
107.258 0
107.355 0
107.457 0
107.563 0
107.661 0
107.767 0
107.871 2
107.968 0
108.066 0
108.169 0
108.272 2
108.376 2
108.476 2
108.574 0
108.671 0
108.969 0
108.993 0
109.031 0
109.276 0
109.305 0
109.337 0
109.383 0
109.475 2
109.576 0
109.679 2
109.781 2
109.893 2
109.981 0
110.081 0
110.187 2
110.29 0
110.494 0
110.532 2
110.884 0
110.906 0
111.031 0
111.067 2
111.143 2
111.245 2
111.343 0
111.448 0
111.545 0
111.644 0
111.744 2
111.848 0
111.951 0
112.05 0
112.146 0
112.252 2
112.35 0
112.45 0
112.556 0
112.659 0
112.758 0
113.007 0
113.039 0
113.066 0
113.162 0
113.264 0
113.355 0
113.464 0
113.61 0
113.762 0
113.785 0
113.862 0
113.959 0
114.221 2
114.242 0
114.269 0
114.375 0
114.481 2
114.576 2
114.67 0
114.827 0
114.885 0
114.98 2
115.074 0
115.179 0
115.275 2
115.379 0
115.475 0
115.628 0
115.682 0
115.788 0
115.889 0
116.044 0
116.089 0
116.183 0
116.282 0
116.388 0
116.494 0
116.64 0
116.689 0
116.791 0
116.894 0
117.051 2
117.259 0
117.286 0
117.309 0
117.4 0
117.555 0
117.65 0
117.711 2
117.858 0
117.904 0
118.007 0
118.12 0
118.21 2
118.442 0
118.64 0
118.656 0
118.742 0
118.842 0
118.951 0
119.058 0
119.151 0
119.253 0
119.353 0
119.453 0
119.549 0
119.748 0
119.77 0
119.906 0
119.953 0
120.053 0
120.152 0
120.258 0
120.357 0
120.763 0
120.781 0
120.804 0
120.826 0
120.866 0
121.115 0
121.133 0
121.175 0
121.272 0
121.372 0
121.474 0
121.575 0
121.682 0
121.829 0
121.934 0
121.983 0
122.083 0
122.177 0
122.278 0
122.381 0
122.537 0
122.682 0
122.885 0
122.912 0
122.941 0
122.99 0
123.093 0
123.195 2
123.295 2
123.392 0
123.494 2
123.604 0
123.696 0
123.847 0
123.905 2
124.053 2
124.205 2
124.238 0
124.301 0
124.397 0
124.5 2
124.599 0
124.804 0
124.831 0
124.906 2
125.135 0
125.243 0
125.352 2
125.505 0
125.56 0
125.952 0
125.979 0
126.005 0
126.033 0
126.254 2
126.286 0
126.314 0
126.361 0
126.469 2
126.555 0
126.66 0
126.865 0
126.892 0
126.964 0
127.162 0
127.223 2
127.266 0
127.418 0
127.469 0
127.569 0
127.672 0
127.77 0
127.864 0
127.968 0
128.068 2
128.218 0
128.275 2
128.373 0
128.478 0
128.625 0
128.673 0
128.829 2
128.874 0
128.983 2
129.078 2
129.178 0
129.281 0
129.378 0
129.482 2
129.585 0
129.689 0
129.781 0
129.934 0
129.989 0
130.086 0
130.184 0
130.286 0
130.388 0
130.487 0
130.594 0
130.695 0
130.799 0
130.897 0
131.002 2
131.157 2
131.201 2
131.304 2
131.4 2
131.503 2
131.605 2
131.755 2
131.856 2
131.97 2
132.011 3
132.28 3
132.343 3
132.446 3
132.614 3
132.702 3
132.812 3
132.858 3
133.013 3
133.36 3
133.388 3
133.415 3
133.443 3
133.471 3
133.562 3
133.662 3
133.763 3
133.869 3
133.97 3
134.068 3
134.17 3
134.27 3
134.426 3
134.474 3
134.572 3
134.724 3
134.776 3
134.877 3
134.977 3
135.132 3
135.181 3
135.28 3
135.382 3
135.482 3
135.632 3
135.681 3
135.789 3
135.939 3
136.04 3
136.094 3
136.189 3
136.293 3
136.393 3
136.492 3
136.594 3
136.702 3
136.796 3
136.899 3
137 3
137.101 3
137.201 3
137.299 3
137.401 3
137.508 3
137.608 3
137.703 3
137.807 3
137.956 3
138.013 3
138.115 3
138.211 3
138.366 3
138.41 3
138.515 3
138.616 3
138.773 3
138.817 3
138.914 3
139.201 3
139.25 3
139.359 3
139.462 3
139.66 3
139.689 3
139.76 3
139.919 3
139.969 3
140.123 3
140.169 3
140.267 3
140.369 3
140.525 3
140.565 3
140.664 3
140.773 3
140.912 3
140.969 3
141.071 3
141.169 3
141.27 3
141.373 3
141.526 3
141.577 3
141.726 3
141.778 3
141.877 3
141.974 3
142.079 3
142.177 3
142.381 3
142.582 3
142.843 3
142.861 3
142.887 3
142.905 3
143.09 3
143.118 3
143.139 3
143.191 3
143.293 3
143.392 3
143.546 3
143.596 3
143.692 3
143.794 3
144.207 3
144.23 3
144.253 3
144.274 3
144.302 3
144.401 3
144.503 3
144.665 3
144.711 3
144.805 3
144.905 3
145.059 3
145.107 3
145.208 3
145.311 3
145.406 3
145.509 3
145.664 3
145.76 3
145.819 3
145.919 3
146.019 3
146.119 3
146.224 3
146.322 3
146.427 3
146.526 3
146.626 3
146.785 3
146.828 3
146.983 3
147.034 3
147.132 3
147.23 3
147.483 3
147.583 3
147.686 3
147.843 3
147.892 3
148.034 3
148.196 3
148.22 3
148.289 3
148.589 3
148.606 3
148.631 3
148.692 3
148.896 3
148.998 3
149.015 3
149.147 3
149.198 3
149.296 3
149.4 3
149.497 3
149.602 3
149.698 3
149.8 3
149.903 3
150.002 3
150.107 3
150.202 3
150.309 3
150.406 3
150.506 3
150.608 3
150.707 3
150.811 3
151.012 3
151.032 3
151.114 3
151.214 3
151.318 3
151.418 3
151.568 3
151.622 3
151.722 3
151.821 1
151.973 1
152.022 3
152.124 3
152.227 3
152.322 3
152.428 3
152.527 3
152.685 3
152.731 3
152.886 3
152.933 3
153.035 3
153.138 3
153.238 3
153.501 3
153.521 3
153.543 3
153.639 3
153.74 3
153.847 3
153.992 3
154.048 1
154.141 1
154.243 1
154.348 1
154.45 1
154.7 3
154.802 1
154.906 1
155.017 1
155.118 1
155.215 1
155.309 1
155.419 1
155.572 3
155.62 3
155.722 3
155.821 3
155.926 3
156.026 3
156.126 3
156.231 3
156.326 3
156.43 3
156.579 3
156.63 3
156.729 3
156.831 3
156.938 3
157.033 3
157.184 3
157.236 3
157.336 3
157.435 3
157.534 1
157.734 1
157.747 1
157.831 1
157.939 1
158.035 1
158.139 3
158.236 1
158.342 3
158.441 3
158.54 3
158.647 3
158.843 3
158.862 3
158.947 3
159.047 3
159.147 3
159.251 3
159.349 3
159.45 3
159.707 3
159.724 3
159.753 3
159.857 3
159.955 3
160.06 3
160.156 3
160.26 3
160.36 3
160.458 3
160.562 3
160.661 3
160.774 3
160.867 3
160.963 3
161.164 3
161.227 3
161.277 3
161.367 3
161.474 3
161.573 3
161.884 3
161.974 3
162.074 3
162.186 3
162.278 3
162.325 3
162.426 3
162.574 3
162.729 3
162.752 3
162.833 3
162.984 3
163.036 3
163.188 3
163.237 3
163.337 3
163.436 3
163.538 3
163.642 1
163.739 1
164.04 1
164.151 1
164.176 1
164.204 1
164.25 1
164.348 1
164.449 1
164.546 1
164.646 0
164.806 0
164.852 0
165 0
165.106 0
165.155 0
165.261 0
165.411 0
165.454 0
165.554 0
165.661 0
165.755 0
165.911 0
165.964 0
166.059 0
166.159 0
166.318 0
166.364 0
166.464 0
166.566 0
166.67 0
166.864 0
166.921 0
166.974 0
167.073 0
167.174 0
167.271 2
167.372 0
167.517 2
167.57 2
167.671 2
167.777 0
167.934 2
168.03 2
168.083 2
168.183 2
168.292 2
168.383 2
168.736 2
168.757 2
168.786 2
168.941 3
168.991 3
169.084 3
169.246 3
169.339 3
169.39 3
169.491 3
169.59 3
169.69 3
169.8 3
169.894 3
169.995 3
170.193 3
170.221 3
170.297 3
170.399 3
170.504 3
170.649 3
170.745 3
170.797 3
170.954 3
171.098 3
171.114 1
171.195 1
171.303 3
171.397 1
171.5 1
171.605 1
171.707 3
171.807 1
171.91 3
172.011 3
172.163 1
172.214 1
172.314 1
172.413 1
172.514 1
172.617 1
172.723 3
172.871 3
173.021 3
173.055 3
173.223 3
173.245 3
173.373 3
173.422 3
173.524 3
173.63 3
173.727 3
173.828 3
173.928 3
174.081 3
174.131 3
174.231 1
174.332 1
174.427 1
174.533 3
174.736 3
174.792 3
174.886 3
174.936 3
175.191 3
175.21 3
175.239 3
175.347 3
175.443 3
175.696 3
175.796 3
175.948 3
176.002 3
176.155 3
176.204 3
176.313 3
176.402 3
176.506 3
176.605 3
176.71 3
176.806 3
176.961 3
177.062 3
177.163 3
177.215 3
177.312 3
177.413 3
177.519 3
177.616 3
177.72 3
177.815 3
177.921 3
178.018 3
178.121 3
178.379 3
178.395 3
178.427 3
178.522 3
178.624 3
178.776 3
178.877 3
178.976 3
179.029 3
179.232 3
179.247 3
179.332 3
179.431 3
179.532 3
179.632 3
179.984 3
180.087 3
180.104 3
180.127 3
180.187 3
180.242 3
180.339 3
180.442 3
180.541 3
180.642 3
180.743 3
180.893 3
180.946 1
181.049 3
181.151 3
181.306 3
181.349 3
181.445 3
181.55 3
181.712 3
181.758 3
181.997 3
182.096 3
182.197 3
182.301 3
182.397 3
182.499 3
182.607 3
182.762 3
182.804 3
182.902 3
183.006 3
183.111 3
183.206 3
183.311 3
183.411 3
183.514 3
183.612 3
183.72 3
183.869 3
183.979 3
184.025 3
184.127 3
184.226 3
184.322 3
184.426 1
184.525 3
184.625 1
184.724 1
184.826 1
184.925 1
185.025 3
185.127 1
185.286 3
185.333 3
185.427 1
185.528 1
185.634 1
185.732 3
185.833 3
185.941 3
186.037 3
186.29 3
186.311 3
186.341 3
186.442 3
186.537 3
186.641 3
186.744 3
186.842 3
187.047 3
187.063 3
187.245 3
187.261 3
187.346 1
187.447 1
187.552 1
187.648 1
187.748 1
187.853 1
187.955 1
188.058 1
188.221 1
188.26 1
188.365 3
188.462 1
188.563 3
188.662 1
189.058 3
189.074 3
189.363 3
189.382 3
189.404 3
189.422 3
189.514 3
189.613 3
189.72 3
189.814 3
189.918 3
190.019 3
190.123 3
190.231 3
190.326 3
190.428 3
190.527 3
190.628 3
190.73 3
190.829 3
190.986 3
191.086 3
191.195 3
191.241 3
191.336 3
191.44 3
191.697 3
191.725 3
191.899 3
191.926 3
191.999 3
192.1 3
192.15 3
192.245 3
192.348 3
192.447 3
192.552 3
192.651 3
192.796 3
192.896 3
192.956 3
193.054 3
193.314 3
193.342 3
193.512 3
193.54 3
193.566 3
193.659 3
193.761 3
193.864 3
194.217 3
194.242 3
194.265 3
194.294 3
194.418 3
194.469 3
194.562 3
194.664 3
194.873 3
194.895 3
195.022 3
195.179 3
195.203 3
195.27 3
195.522 3
195.724 3
195.761 3
195.85 3
195.961 3
196.054 3
196.201 3
196.251 3
196.348 3
196.456 3
196.548 3
196.65 3
196.903 3
196.928 3
197.001 3
197.105 3
197.154 3
197.256 3
197.354 3
197.455 3
197.758 3
197.775 3
197.909 3
197.927 3
198.169 3
198.187 1
198.21 1
198.263 1
198.364 1
198.462 1
198.569 3
198.664 1
198.769 3
198.868 3
198.977 3
199.074 3
199.174 3
199.273 3
199.374 3
199.478 3
199.578 3
199.676 3
199.777 3
199.936 3
200.131 3
200.151 3
200.184 3
200.282 3
200.387 3
200.482 3
200.584 3
200.687 3
200.791 3
200.938 3
201.041 3
201.094 3
201.245 3
201.295 3
201.395 3
201.595 3
201.614 3
201.749 3
201.8 3
202.047 3
202.102 3
202.125 3
202.262 3
202.315 3
202.41 3
202.506 3
202.76 3
202.922 3
203.063 3
203.082 3
203.27 3
203.29 3
203.372 3
203.471 3
203.627 3
203.673 3
203.771 3
203.873 3
204.028 3
204.079 3
204.425 3
204.442 3
204.465 3
204.486 3
204.586 3
204.679 3
204.782 3
204.983 3
205.002 3
205.138 3
205.186 3
205.287 3
205.385 3
205.489 3
205.592 3
205.689 3
205.787 3
205.953 3
206.041 3
206.096 3
206.247 3
206.3 3
206.395 3
206.495 3
206.596 3
206.697 3
206.855 3
206.904 3
207 3
207.198 3
207.263 3
207.304 3
207.404 3
207.503 3
207.605 3
207.707 3
207.86 3
207.912 3
208.163 3
208.19 3
208.269 3
208.315 3
208.415 3
208.515 3
208.622 3
208.717 3
208.821 3
208.923 3
209.02 3
209.125 3
209.525 3
209.545 3
209.574 3
209.598 3
209.629 3
209.789 3
209.826 3
209.986 3
210.039 3
210.133 3
210.385 3
210.495 3
210.596 3
210.702 3
210.8 3
210.907 3
210.996 3
211.098 3
211.249 3
211.302 3
211.45 3
211.501 3
211.606 3
211.704 3
211.808 3
211.904 1
212.004 1
212.108 1
212.357 1
212.378 1
212.412 1
212.512 1
212.609 1
212.709 1
212.864 1
212.915 0
213.012 0
213.166 0
213.221 0
213.316 0
213.417 0
213.581 2
213.618 0
213.722 0
213.821 0
213.981 0
214.025 0
214.126 2
214.284 2
214.329 0
214.437 0
214.533 2
214.63 2
214.734 2
214.831 2
214.938 0
215.037 2
215.134 2
215.291 2
215.344 2
215.44 0
215.537 0
215.639 0
215.797 0
215.897 0
215.995 0
216.245 2
216.265 2
216.299 2
216.354 0
216.446 0
216.554 0
216.649 0
216.85 0
216.867 0
217.057 0
217.105 0
217.161 0
217.254 0
217.355 0
217.457 0
217.561 0
217.657 0
217.807 0
217.857 0
218.008 0
218.062 0
218.21 0
218.267 0
218.419 0
218.465 0
218.615 0
218.669 0
218.77 0
218.87 0
219.023 0
219.07 0
219.171 0
219.27 0
219.377 0
219.474 0
219.574 0
219.674 0
219.775 0
219.877 0
219.978 0
220.132 0
220.24 0
220.285 0
220.386 0
220.53 0
220.589 0
220.689 0
220.833 0
220.939 0
221.043 0
221.093 0
221.242 2
221.295 0
221.395 0
221.542 0
221.597 0
221.845 0
221.862 0
221.9 0
222.049 0
222.098 0
222.197 0
222.298 0
222.4 0
222.502 0
222.602 0
222.701 0
222.853 2
222.957 0
223.063 0
223.115 0
223.212 0
223.309 0
223.548 0
223.653 0
223.753 0
223.911 0
223.956 0
224.161 0
224.179 0
224.264 0
224.362 0
224.466 2
224.564 0
224.764 0
224.782 0
224.871 0
225.023 0
225.069 0
225.17 0
225.273 0
225.374 0
225.473 0
225.576 0
225.679 0
225.829 0
225.877 0
225.981 0
226.181 0
226.198 0
226.29 0
226.387 0
226.489 0
226.638 0
226.697 0
226.784 0
226.887 0
226.985 0
227.088 0
227.193 0
227.291 0
227.389 0
227.489 0
227.593 0
227.75 0
227.794 0
227.895 0
227.996 0
228.152 0
228.196 0
228.3 0
228.397 0
228.502 0
228.6 0
228.701 0
228.853 0
228.906 0
229.011 0
229.105 0
229.204 0
229.308 0
229.414 0
229.511 2
229.612 0
229.716 0
230.008 0
230.059 0
230.256 0
230.273 0
230.361 0
230.461 0
230.565 0
230.663 2
230.963 2
230.984 2
231.009 2
231.319 0
231.337 0
231.356 0
231.378 0
231.471 2
231.573 0
231.668 0
231.769 0
231.929 0
231.976 0
232.073 0
232.171 0
232.325 0
232.425 0
232.482 0
232.578 0
232.676 0
232.776 0
232.881 2
232.981 0
233.079 0
233.228 0
233.284 0
233.382 0
233.487 0
233.592 2
233.683 0
233.89 0
233.986 0
234 0
234.087 0
234.189 0
234.29 0
234.391 0
234.492 0
