Time X Y Z Roll Pitch Yaw
8.30045 0.000448468 -0.00430575 nan 0.000983719 -0.0115988 -1.57107
8.30471 0.000464598 -0.00440392 nan 0.000964808 -0.0115669 -1.57107
8.30871 0.000480948 -0.00450292 nan 0.000946231 -0.0115351 -1.57107
8.31238 0.000497502 -0.00460273 nan 0.000928263 -0.0115037 -1.57107
8.31628 0.000514249 -0.00470335 nan 0.000909883 -0.0114721 -1.57107
8.32077 0.000531176 -0.00480482 nan 0.000891659 -0.0114398 -1.57107
8.32471 0.000548268 -0.00490714 nan 0.000872745 -0.0114063 -1.57107
8.33137 0.00056551 -0.00501027 nan 0.000852882 -0.011371 -1.57107
8.33407 0.000582905 -0.00511418 nan 0.000833208 -0.0113344 -1.57107
8.33689 0.000600476 -0.00521885 nan 0.000813849 -0.011297 -1.57107
8.34133 0.00061822 -0.00532429 nan 0.00079382 -0.0112589 -1.57107
8.34538 0.000636124 -0.00543046 nan 0.000773277 -0.0112199 -1.57107
8.34871 0.000654176 -0.00553736 nan 0.000753721 -0.0111797 -1.57107
8.35295 0.000672349 -0.00564498 nan 0.000733706 -0.011139 -1.57107
8.35716 0.000690625 -0.00575332 nan 0.000712286 -0.011099 -1.57107
8.36087 0.000709009 -0.00586235 nan 0.000690447 -0.0110581 -1.57107
8.36488 0.000727517 -0.00597209 nan 0.000669358 -0.0110157 -1.57107
8.36884 0.000746172 -0.00608253 nan 0.000648124 -0.0109728 -1.57107
8.37324 0.000764971 -0.00619365 nan 0.000625352 -0.0109298 -1.57107
8.37689 0.000783887 -0.00630547 nan 0.00060239 -0.0108862 -1.57106
8.38223 0.000802893 -0.00641797 nan 0.00057958 -0.0108415 -1.57106
8.38633 0.000821989 -0.0065311 nan 0.000557739 -0.010795 -1.57106
8.38926 0.000841182 -0.00664481 nan 0.000537071 -0.010746 -1.57106
8.39345 4.66089e-05 -0.00675647 nan 0.000516481 -0.0106944 -1.57106
8.39723 6.38809e-05 -0.00687126 nan 0.00049541 -0.0106401 -1.57106
8.40155 8.12128e-05 -0.00698666 nan 0.000474758 -0.0105837 -1.57106
8.40541 9.86177e-05 -0.00710265 nan 0.000454229 -0.0105257 -1.57106
8.40901 0.000116096 -0.0072192 nan 0.000432354 -0.010466 -1.57106
8.41309 0.000133641 -0.0073363 nan 0.000410945 -0.0104047 -1.57106
8.41739 0.00015126 -0.00745394 nan 0.0003906 -0.0103426 -1.57105
8.42158 0.000168945 -0.00757212 nan 0.000369448 -0.0102809 -1.57105
8.42553 0.00018667 -0.0076908 nan 0.000348238 -0.0102208 -1.57105
8.43026 0.000204436 -0.00781 nan 0.00032768 -0.0101614 -1.57105
8.43469 0.000222262 -0.0079297 nan 0.000307029 -0.0101011 -1.57105
8.43946 0.000240158 -0.00804987 nan 0.000286653 -0.0100391 -1.57105
8.44322 0.000258113 -0.00817048 nan 0.000266622 -0.00997566 -1.57105
8.44651 0.000276114 -0.00829152 nan 0.000247044 -0.00991138 -1.57104
8.44962 0.000294171 -0.00841299 nan 0.000229081 -0.00984589 -1.57104
8.45375 0.000312285 -0.00853491 nan 0.000212268 -0.00977821 -1.57104
8.45749 0.000330434 -0.00865729 nan 0.000195576 -0.00970949 -1.57104
8.46143 0.000348603 -0.0087801 nan 0.000179117 -0.00964054 -1.57104
8.46594 0.000366798 -0.00890389 nan 0.000163383 -0.0095999 -1.57104
8.46951 0.000385044 -0.00902857 nan 0.000148783 -0.00956089 -1.57104
8.47368 0.000403347 -0.00915283 nan 0.000135126 -0.00949414 -1.57104
8.47749 0.000421683 -0.00927656 nan 0.000121393 -0.00942731 -1.57104
8.48374 0.000440034 -0.00940028 nan 0.000106777 -0.00935903 -1.57103
8.48641 0.000458395 -0.00952396 nan 9.23749e-05 -0.00928809 -1.57103
8.49021 0.000476764 -0.00964761 nan 7.82187e-05 -0.00921407 -1.57103
8.49401 0.000495133 -0.00977123 nan 6.4577e-05 -0.00913806 -1.57103
8.4983 0.000513515 -0.00989419 nan 5.16671e-05 -0.00901929 -1.57103
8.50202 0.000531914 -0.0100166 nan 3.75224e-05 -0.00889898 -1.57103
8.50614 0.000550301 -0.0101398 nan 2.29239e-05 -0.0088206 -1.57103
8.51003 0.000568658 -0.0102639 nan 8.83495e-06 -0.00874378 -1.57102
8.51458 0.000587 -0.0103888 nan -4.94976e-06 -0.00869573 -1.57102
8.51809 0.000605345 -0.0105144 nan -1.91239e-05 -0.00865594 -1.57102
8.52211 0.000623689 -0.0106396 nan -3.35407e-05 -0.0085987 -1.57102
8.52627 0.000642021 -0.010764 nan -4.73267e-05 -0.00854307 -1.57102
8.53275 0.000660335 -0.0108884 nan -6.11889e-05 -0.00848588 -1.57102
8.53668 0.000678627 -0.0110126 nan -7.47977e-05 -0.00842793 -1.57101
8.53919 0.000696897 -0.0111367 nan -8.86766e-05 -0.00836884 -1.57101
8.5438 0.000232052 -0.0111707 nan -0.000102741 -0.00830704 -1.57101
8.54826 0.000249108 -0.0112941 nan -0.000115772 -0.00824265 -1.57101
8.5506 0.000266121 -0.0114172 nan -0.00012829 -0.00817693 -1.57101
8.55474 0.000283086 -0.0115401 nan -0.000140812 -0.00810967 -1.57101
8.55829 0.000299995 -0.0116628 nan -0.000152703 -0.00804081 -1.571
8.56255 0.000316863 -0.0117853 nan -0.000163752 -0.00797141 -1.571
8.56644 0.000333708 -0.0119075 nan -0.000175053 -0.00790095 -1.571
