Time LX LY LZ
256.85 6982.32 12481.2 50620.4
257.067 398.317 213.39 891.018
257.09 6981.66 12517.6 50900.3
257.164 361.861 479.839 1287.1
257.209 6534.62 12441.7 50393.6
257.366 6520.6 12451.3 50381.5
257.457 6479.22 12303.7 50270.7
257.513 6465.16 12316.1 50268.5
257.611 6449.03 12331.5 50266.9
257.714 6086.29 12344 49350.8
257.814 4305.82 11359 43950.6
257.911 4300.25 11374.6 43968.4
258.018 4290.8 11348.5 43695.1
258.117 266.391 2029.04 3179.22
258.366 4967.33 11763.1 45675.7
258.468 398.394 216.173 922.604
258.568 4296.63 11325.5 44104.4
258.672 4292.55 11325.7 44093.3
258.828 4281 11315.2 44059.2
258.874 4258.87 11283.5 43965.7
258.979 313.22 948.153 2454.21
259.076 4553.71 11343.4 44942.6
259.228 4492.42 11220.7 44594.5
259.279 4417.27 11083.7 44189.8
259.379 4329.96 10926.5 43712.7
259.479 4222.7 10723.1 43084.1
259.632 4086.69 10451.7 41687.6
259.68 3932.58 10173.6 40825.2
259.786 3764.09 9867.05 39880.9
259.884 3581.42 9450.38 38746
259.981 3108.57 8979.16 36309.4
260.086 2830.03 8557.86 34279.1
260.24 1130.27 228.001 1763.88
260.291 3110.9 8017.62 33471.6
260.392 2784.33 7693.75 31733.6
260.486 2626.96 7442.73 30568.3
260.588 2506.29 7210.81 29776.5
260.699 218.568 2463.2 3340.08
260.847 2591.44 7079.76 29844
260.944 2476.58 6884.67 28875.7
260.994 2378.75 6708.41 28245.9
261.094 2291.6 6551.21 27672.5
261.192 2214.85 6412.11 27159.2
261.295 333.476 1305.24 1912.38
261.395 2266.39 6350.43 27210.7
261.498 1951.62 5808.89 24345.6
261.595 1912.07 5735.01 24070.4
261.749 1878.04 5671.25 23831.5
261.998 1756.17 5597.08 23048.3
262.015 1734.07 5554.39 22885
262.148 1680.91 5112.8 21405.1
262.165 1666.72 5088.07 21305.2
262.208 1654.33 5064.33 21038.7
262.3 1610.05 5038.96 20546.8
262.401 1603.61 5029.2 20503.6
262.502 355.21 1723.48 2328.1
262.608 327.443 1750.54 2212.44
262.714 345.628 1827.86 2410.67
262.81 3125.63 7838.18 28813.9
263.007 3121.08 7838.7 28805.1
263.112 3117.94 7843.86 28808.3
263.13 3117.28 7853.96 28826.9
263.214 3113.41 7843.01 28690
263.315 3117.66 7856.39 28727
263.414 3121.23 7862.94 28756.9
263.515 3128.41 7870.9 28805
263.615 3131.03 7820.51 28710.4
263.887 3138.01 7782.6 28700.7
263.908 2380.63 7084.21 25639.6
263.979 2384.27 7051.42 25631.6
264.234 2384.16 6994.59 25515
264.249 2390.4 6991.06 25538
264.269 2397.57 7003.06 25577.3
264.538 2403.94 7021.13 25616.9
264.557 2408.55 7035.72 25644.9
264.797 2412.09 7044.74 25662.4
264.999 2414.73 7048.72 25672.3
265.032 2417.63 7053.24 25689.9
265.132 358.231 1450.54 3107.06
265.171 2710.68 7856.17 27955.9
265.262 2714.88 7863.9 27987.5
265.293 2716.85 7866.55 28004.4
265.325 2718.54 7868.32 28019.3
265.363 350.258 876.873 2614.17
265.471 353.472 891.253 3055.64
265.586 344.674 697.653 2733.92
265.867 217.796 2019.9 5387.76
266.057 4996.08 11754.8 38993.7
266.276 4979.91 11728.2 38944.9
266.302 4958.22 11692.8 38871.4
266.323 4932.97 11652.4 38784.6
266.354 4904.72 11607.8 38682.6
266.38 4872.99 11557.6 38574.4
266.559 4832.91 11494.5 38433.5
266.752 4793.8 11440.6 38296.8
266.813 4760.42 11394.5 38178.1
266.855 4733.44 11356.5 38084.6
266.953 4714.62 11329.9 38012.3
267.104 4703.02 11313.8 37968.9
267.228 4697.1 11305.8 37948.3
267.269 4696.62 11305.5 37945.1
267.386 4699.05 11309.3 37951.8
267.458 4705.03 11319 37980.3
267.571 4713.05 11331.1 38010.7
267.718 4722.71 11345 38051.1
267.814 4731.97 11358.4 38087
268.019 4738.48 11367.7 38115.7
268.07 4743.85 11374.6 38140.3
268.086 4747.42 11378.7 38158.2
268.173 4748.86 11379.7 38169.2
268.366 4749.43 11380 38175.3
268.382 4749.43 11379.6 38181
268.469 4748.82 11378 38182
268.568 4747.5 11375.1 38177.6
268.723 4746.14 11372.5 38177.3
268.778 4744.67 11369.9 38174
268.924 4742.86 11367.7 38171.2
269.023 4741.1 11365.4 38169.2
269.075 4739 11362.2 38165.5
269.178 4736.38 11357.9 38157.3
269.277 4732.81 11352.2 38147.6
269.375 4729.27 11346.9 38141.9
269.479 4726.04 11341.7 38128.9
269.579 4721.94 11335.2 38116.5
269.678 4717.97 11329.7 38107.8
269.778 4713.96 11323.8 38096.5
269.879 4711.4 11321.4 38093.3
269.98 4708.21 11317.3 38084.2
270.133 4705.16 11313.1 38078.2
270.34 4696.33 11298.8 37812.2
270.355 4692.96 11293.8 37804.7
270.391 4690.26 11290.3 37801.3
270.485 4687.94 11287.5 37804.4
270.587 4686.14 11285.7 37806.6
270.687 4685.18 11285.4 37812.1
270.786 4684.38 11285.1 37818.1
270.892 237.609 4651.88 5703.27
270.991 5635.69 13648.2 42645.9
271.093 5634.32 13643.3 42658.3
271.193 227.537 6382 7272.33
271.551 6187.4 17448 48888.2
271.567 6188.18 17431.6 48926.2
271.588 6189.72 17416.5 48969.6
