Time LX LY LZ
52.3679 167.187 487.3 2163.33
52.4672 167.051 486.997 2161.02
52.5715 166.859 486.633 2158
52.725 166.718 486.348 2155.68
52.9255 166.588 486.103 2153.66
52.9777 152.202 447.025 1619.17
52.9909 152.116 446.909 1618.2
53.0793 152.014 446.808 1617.16
53.1782 151.899 446.721 1616.11
53.2779 151.829 446.678 1615.02
53.43 151.747 446.655 1614.11
53.4789 151.637 446.648 1613.47
53.5831 151.528 446.664 1612.54
53.6892 151.485 446.736 1612.16
53.8295 151.51 446.862 1611.65
53.884 151.459 446.97 1611.25
53.9882 151.423 447.099 1611.06
54.0857 151.408 447.251 1610.97
54.238 151.319 447.376 1610.87
54.2939 151.319 447.548 1610.5
54.439 151.192 447.67 1610.39
54.4931 151.059 447.807 1610.3
54.5922 150.932 447.959 1610.35
54.6939 150.813 448.124 1610.65
54.7924 150.674 448.283 1610.76
54.8949 150.532 448.439 1610.79
54.9953 150.394 448.597 1610.8
55.098 150.256 448.751 1610.72
55.2476 150.109 448.897 1610.6
55.3044 149.924 448.998 1609.89
55.6054 149.71 449.095 1609.48
55.6212 229.046 583.561 3073.05
55.6576 162.378 487.561 2140.87
55.7043 162.196 487.735 2140.9
55.8082 223.52 541.427 2743.77
55.9048 169.484 586.814 2627.07
56.0085 169.237 586.991 2626.69
56.1583 168.984 587.176 2626.38
56.211 168.717 587.379 2625.98
56.31 168.369 587.433 2624.51
56.4101 167.999 587.529 2623.4
56.5113 167.629 587.7 2622.76
56.7649 145.726 450.422 1603.46
56.7807 4273.12 21084.4 27071.2
56.878 167.119 512.068 2714.07
56.92 4330.04 20300.2 27071.8
57.0755 4339.42 20262 27063
57.1706 4349.38 20222.7 27054.8
57.2276 178.694 467.296 1733.81
57.3249 4428.86 19354.3 26881.3
57.4224 4441.47 19306.2 26871.3
57.5262 4455.55 19257.7 26859.1
57.6349 4130.62 17779.3 26034
57.7804 3849.47 16312.4 25335.3
57.8337 3873.18 16256.6 25329.2
57.9324 3897.63 16196.2 25322.5
58.0375 3922.85 16132.2 25314.8
58.1868 3949.15 16067.3 25308.2
58.2857 273.456 3422.03 3422.03
58.3328 186.159 466.476 2124.14
58.4314 4043.9 16611.1 25279.2
58.5369 4078.66 16507.7 25258.4
58.6918 3941.69 14995.9 24984.8
58.7419 3983.58 14886.4 24960.3
58.8447 4027.44 14770.5 24931.9
58.9436 4072.58 14648.4 24901.3
59.0446 4040.11 14193.4 24547.2
59.1376 2969.67 10374 20641.3
59.2416 3023.59 10371 20700.5
59.3487 2943.51 9775.64 20499
59.6261 2941.68 9796.35 20477
59.681 2937.79 9806.36 20451.9
59.7776 2877.89 9665.68 20404.8
59.8798 2602.18 253.709 13410.6
59.9832 2071.19 274.222 10701.4
60.082 22270.7 39838.7 39838.7
60.2842 22043.7 39500.8 39500.8
60.2964 21757 39073.6 39073.6
60.3846 21418.9 38496.2 38496.2
60.4871 20838.2 37659.1 37659.1
60.6359 20126.4 36601.5 36601.5
