Time LX LY LZ
26.2265 12327.2 54853.5 164106
26.3291 13626.6 60731.4 60731.4
26.3823 1079.84 384.111 2209.7
26.5339 17175.9 234905 78507
26.5803 12270.4 212290 70364.8
26.7309 13692.5 241693 79966.9
26.8299 1115.18 390.088 2115.43
27.1336 18190.2 307111 108203
27.1419 1018.35 384.921 1788.23
27.1513 26222.3 3.10952e+06 157715
27.1885 31951.7 4.96869e+06 188428
27.2908 39655.7 2.32548e+07 226325
27.3881 44350.8 6.5181e+07 259135
27.4901 44957.7 3.4427e+08 271874
27.5962 55534.5 7.86526e+09 312797
27.7454 69779.8 1.48423e+12 342708
27.7914 88322.7 1.29133e+09 425889
27.8933 9758.36 58478.9 58478.9
27.9927 11455.1 965234 69719.3
28.094 13756.2 84197.1 84197.1
28.2406 15306.6 3.9709e+06 97675.5
28.3015 18195.8 112858 112858
28.4001 5303.06 4.14934e+07 254740
28.5076 3504.39 400.104 5071.46
28.6438 3504.39 400.104 5071.46
28.6988 3504.39 400.104 5071.46
28.7997 3504.39 400.104 5071.46
28.8995 3504.39 400.104 5071.46
29.0011 3504.39 400.104 5071.46
29.1117 296.225 746.953 3294.22
29.2093 242.22 549.417 3571.32
29.3622 289.183 514.526 1897.78
29.6035 479.53 4663.38 23571.7
29.6604 309.469 623.683 2322.47
29.7592 447.319 4534.37 24220.2
29.8601 420.282 4165.75 23183.7
29.9632 992.76 3159.14 3159.14
30.063 448.449 4091.92 23954.1
30.1641 251.85 633.596 3693.24
30.2645 439.107 3646.76 23283.4
30.3753 285.94 562.482 1991.32
30.4733 191.589 430.053 1374.1
30.567 217.124 491.661 1881.08
30.6685 452.525 3446.53 23273.6
30.8273 203.032 918.975 4250.92
30.872 207.872 796.302 3510.51
30.9728 122.478 407.864 1227.28
31.074 185.145 706.826 4950.95
31.1749 177.35 712.835 4757.14
31.2752 163.367 709.362 4430.17
31.3776 203.02 516.614 1726.79
31.479 175.158 554.895 2208.55
31.5803 210.063 770.702 2944.65
31.6776 1849.9 13592.2 50930.6
31.7832 1899.76 14102 52019.8
31.9303 1948.14 14601 53099.4
32.0336 1991.95 15063.4 54106.1
32.0867 276.037 681.479 3889.26
32.1888 265.228 626.783 3362.27
32.2844 3457.6 19142.5 63659.8
32.3865 3492.74 19387.5 64231.4
32.5907 3515.39 19549.8 64638.3
32.6006 3527.42 19641.6 64907.8
32.6885 3529.05 19663.8 65047.2
32.8394 3521.58 19623.3 65072.6
32.8906 3507.36 19536.4 65007.5
32.991 3486.87 19407.8 64863.2
33.0927 3462.37 19251.7 64662.5
33.1919 3435.37 19077.5 64423.4
33.3455 3406.66 18891 64156.6
33.3978 3377.65 18700 63877.5
33.4949 3348.7 18510.2 63592.7
33.5982 3320.89 18326.5 63311.8
33.6978 3294.58 18153.2 63043.1
33.8016 3270.5 17990.8 62789.4
33.8988 3249.37 17845.3 62559.4
34.0041 3231.92 17722.6 62364.4
34.1501 3217.4 17621.7 62201.3
34.2062 156.258 545.859 3093.03
34.3071 3206.51 18577.5 64141.2
34.4072 3199.18 18535.8 64073.6
34.6584 3194.44 18513.5 64035.5
34.6745 3192.68 18508.8 64026.5
34.7573 3193.38 18520.4 64043.5
34.8091 3196.11 18549.2 64086.7
34.9579 3201.21 18595.4 64159.8
35.01 3209.99 18666.1 64271.7
35.1105 3222.2 18760.9 64421.1
35.2128 234.379 1178.12 6229.09
35.3138 4192.11 22038.9 70268.8
35.5142 4223.5 22202.2 70531.9
35.5276 4257.65 22380.2 70818.1
35.6673 284.662 552.527 3154.86
35.7222 4596.47 21966.4 71953
35.818 231.768 573.534 2977.25
35.9198 232.903 588.102 4244.23
36.0226 170.61 522.587 1998.17
36.1179 4760.85 24028.1 77560.2
36.2217 3713.5 20935.3 72234
36.323 3746.61 21174.1 72638.2
36.4209 3781.03 21416.8 73051.9
36.5222 3816.71 21663 73474
36.7783 3787.26 20267 70529.5
36.7883 3821.94 19093.1 68332.6
36.8293 3859.84 19291.1 68702.5
36.9268 3734.59 18423.5 66286.5
37.0282 3769.64 17004.9 64159.9
37.134 279.805 690.177 3453.88
37.2324 3845.24 17211.3 63779.4
37.3856 217.13 654.185 3843.81
37.4305 3503.11 15977.2 55682.8
37.5311 3429.04 15491.8 53399.4
37.6309 3488.51 15670.8 53766.2
37.7312 2501.5 11901.7 47214.7
37.8468 1410.99 1410.99 6882.62
37.9886 267.756 1666.38 8315.36
38.0357 5886.67 19396.5 64787
38.1405 6008.15 18268 63714.9
38.2453 5942.97 16791.9 62538.2
38.4003 5952.55 16856.1 62683.2
38.4466 5947.76 16877.5 62745.6
38.7063 5948.6 16912 62781.7
38.799 5951.8 16941.1 62801
38.8996 142.692 438.188 1634.96
39.0496 5991.05 17095.7 64383.3
39.1056 5978.55 17094.5 64300.6
39.1998 5946.51 17029.6 64130
39.3043 202.955 493.684 2679.17
39.4048 6320.78 18364.2 71219.8
39.5057 6178.42 18024.4 70567
39.6057 6007.19 17599.5 69714.4
39.7072 5811.82 17101.9 68674.4
39.9589 5594 16534.8 67467.2
39.9738 5287.54 15899.5 65349.3
40.0162 4349.44 14430.5 58355.9
40.1131 4964.45 380.077 15863.7
40.2118 87184.2 12669.6 118228
40.3188 4537.72 383.864 12935
40.4142 5395.53 379.229 19946.2
40.5172 211868 12599.6 179132
40.6178 1199.28 384.961 6844.92
40.7202 1255.72 6122.53 34568.4
40.8194 1163.61 5709.29 33372.6
40.9716 1083.85 5331.09 32229.4
41.021 1014.26 4989.92 31150.4
41.1218 922.52 4568.16 28675.1
41.2203 876.286 4307.58 27802
41.3193 576.994 287.379 2559.57
41.4687 616.094 3744.27 26019.9
41.5227 1710.27 340.268 7374.36
41.7743 601.283 2561.51 2561.51
41.7848 298.097 2119.13 2119.13
41.9252 1193.54 4347.48 29315.6
41.98 1146.36 4037.59 27480.7
42.0244 1093.05 3715.89 25603
42.1311 1042.23 282.21 7075.67
42.2291 1446.3 5229.31 33020.1
42.3292 748.519 272.89 4993.8
42.4833 1541.68 5590.89 35637.9
42.5319 140.887 515.382 2107.4
42.933 155.247 564.579 2253.36
42.9474 1278.42 337.25 4130.42
42.9605 116.954 461.806 2211.41
42.9752 2990.72 9928.9 49954.6
43.0377 2504.01 324.806 7567.89
43.14 4869.63 14321.1 57307.8
43.2404 2684.92 322.226 8140.29
