Time State
31.7091 0
31.8359 0
32.0468 0
32.1345 0
32.635 0
32.7686 0
32.8172 0
32.857 0
32.8855 0
32.9754 0
33.0353 0
33.4632 0
33.4826 0
33.5191 0
33.5588 0
33.8204 0
33.8633 0
34.2665 0
34.2948 0
34.3375 0
34.3972 0
34.4777 0
34.684 0
34.7475 0
34.8636 0
35.2045 0
35.4761 0
35.502 0
35.7644 0
35.8049 0
35.825 0
35.8624 0
35.9162 0
36.0668 0
36.2403 0
36.35 0
36.9605 0
36.9951 0
37.0438 0
37.0835 0
37.1664 0
37.1883 0
37.2149 0
37.3688 0
37.4041 0
37.4975 0
37.7584 0
37.7995 0
37.8887 0
37.9994 0
38.1261 0
38.5114 0
38.6398 0
38.6725 0
38.7017 0
38.8023 0
39.3124 0
39.4049 0
39.4293 0
39.4607 0
39.5112 0
39.5358 0
39.7372 0
39.7756 0
39.91 0
40.0094 0
40.5238 0
40.7465 0
40.7699 0
40.8068 0
40.8357 0
40.9139 0
40.9666 2
41.0857 3
41.3731 3
41.4128 3
41.5121 3
41.6734 1
41.7766 3
41.9212 3
41.9878 1
42.1121 0
42.3398 0
42.3676 2
42.4787 3
42.6695 1
43.1452 0
43.1686 0
43.198 2
43.4155 0
43.4535 0
43.7639 0
43.98 0
44.0295 0
44.0729 0
44.1456 0
44.2459 0
44.3284 0
44.5376 0
44.8646 0
44.9063 0
44.9388 0
45.0666 0
45.1162 0
45.3959 2
45.4375 0
45.6591 0
45.7036 2
45.745 0
45.9631 0
46.003 0
46.2617 0
46.3089 0
46.6107 0
46.6487 0
46.6954 0
46.9118 0
46.9819 0
47.0535 0
47.3013 0
47.3256 0
47.657 0
47.8489 0
48.1303 0
48.1699 2
48.2276 3
48.394 1
48.5299 0
49.093 0
49.1404 0
49.1943 0
49.2255 0
49.4438 0
49.4822 2
49.6552 0
49.6899 0
49.8022 0
49.8629 0
50.2892 2
50.323 0
50.444 2
50.4911 2
50.5423 3
50.6181 3
50.8415 3
50.8918 3
50.9964 1
51.1286 0
51.2755 0
51.4022 2
51.5421 0
51.9347 0
52.2022 0
52.2811 0
52.4401 2
52.5358 0
52.5744 0
52.6505 2
52.6954 2
52.7963 0
52.8687 0
53.2812 2
53.3383 3
53.3935 3
53.5081 3
53.5738 3
53.6814 3
53.7628 1
53.9649 0
54.1526 2
54.4274 0
54.4818 0
54.5588 2
54.7228 0
54.8105 2
54.9427 0
54.9994 2
55.132 0
55.2696 2
55.7892 0
55.8415 2
55.9253 3
55.992 3
56.0695 3
56.1137 1
56.2765 0
56.3507 0
56.4301 0
56.7757 0
56.8319 0
57.0383 2
57.1037 0
57.2156 0
57.2663 0
57.3264 0
57.4721 2
57.6098 0
57.715 0
57.8577 0
58.18 2
58.2217 0
58.6143 0
58.6706 0
58.7204 0
58.7934 2
58.8476 0
58.9994 2
59.424 3
59.502 3
59.583 3
59.6434 3
59.8623 3
60.0644 3
60.1146 3
60.1649 3
60.2284 1
60.2803 0
60.6074 0
60.8379 2
60.9014 0
60.9615 0
61.0086 2
61.074 3
61.1246 3
61.3637 3
61.428 3
61.4849 3
61.6299 1
62.1505 3
62.2508 3
62.3786 3
62.4331 3
62.5263 1
62.9571 0
63.0135 0
63.0598 0
63.1244 0
63.2981 0
63.3483 0
63.4361 0
63.5719 0
63.7149 0
63.999 2
64.0793 0
64.2255 0
64.2855 0
64.4954 2
64.5472 0
64.9214 0
