Time LX LY LZ
25.3899 1066.28 387.622 2640.07
25.5409 4713.78 34713.6 31426.2
25.5951 4909.86 37815.3 32620.1
25.8948 1214.11 378.063 3208.35
25.9008 3510.6 20398.7 24531.8
25.9076 3390.8 18482.8 24007.6
26.0462 3524.03 20034.7 24899.4
26.0939 2685.34 13196.8 21263.2
26.2488 2705.44 11676.1 19857.2
26.4947 2818.66 12563.5 20566.2
26.5981 2940.99 13566.9 21340.8
26.604 2524.04 10324.2 19180.6
26.7036 941.656 383.793 1584.62
26.7103 967.155 385.515 1625.12
26.8029 2583.54 11189.2 21401.4
26.9 2860.54 13633.3 22839.6
27.0052 2979.34 14865.4 23823.8
27.1624 2749.7 12735.4 22288.2
27.207 2848.59 13974.3 23313
27.3583 1071.35 380.562 1765.59
27.4078 3025.89 16637.2 24730.9
27.5084 1145.64 381.493 1898.6
27.6064 3211.1 17395.2 24902.8
27.7105 3349.36 19700.2 26264.2
27.8079 3497.3 22449.2 27769.3
27.909 3654.89 25731.2 29449.6
28.0591 3311.31 18155.1 25568.9
28.1159 2879.49 10884.2 19984.8
28.3609 2929.37 9575.7 18898.1
28.5126 3063.64 10651.9 19934.2
28.5186 3174.36 9356.3 19288.3
28.525 3335.29 10465.7 20513.4
28.6155 3512.83 11757.9 21890.3
28.7147 3709.9 13263 23452.4
28.8153 3555.36 11038.8 18374.2
28.9215 4030.38 507.563 6496.87
29.0345 247.985 558.587 3678.28
29.1768 278.157 808.506 4082.57
29.2252 264.631 733.44 5178.46
29.3261 567.908 7209.99 13507.8
29.4302 234.9 629.939 4442.5
29.5786 285.777 806.172 3684.83
29.6752 223.467 564.005 2748.25
29.7305 562.104 7115.84 13389.8
29.8309 544.791 6868.32 13190
29.9309 245.186 548.472 2369.64
30.1302 308.427 447.139 2099.31
30.1434 294.433 435.945 2004.8
30.2858 419.537 360.563 2209.38
30.4383 214.82 981.374 5247.68
30.4487 1273.76 10629.9 15969.5
30.5398 1309.36 10744.7 16081.7
30.6398 213.487 942.683 4711.57
30.8444 1661.73 12160.8 17356.1
30.8611 440.856 366.143 2023.59
30.9407 248.386 1100.1 4840
31.1957 209.633 760.457 5759.72
31.2937 258.82 644.958 2576.23
31.3874 220.559 738.123 3584.11
