Time State
8.48625 0
8.49383 0
8.58688 0
8.69046 0
8.79194 0
8.89011 0
9.09172 0
9.09763 0
9.19544 0
9.34703 0
9.44903 0
9.49904 0
9.6483 0
9.74816 0
9.80074 0
9.89979 0
10.0015 0
10.1035 0
10.3589 0
10.3682 0
10.6029 0
10.6105 0
10.6187 0
10.7609 0
10.8098 0
10.9076 0
11.0108 0
11.1091 0
11.2142 0
11.3135 0
11.4114 0
11.5659 0
11.6159 0
11.7153 0
11.8167 0
11.9188 0
12.0197 0
12.2183 0
12.2262 0
12.3192 0
12.5228 0
12.5309 0
12.6238 0
12.7228 0
12.8239 0
12.9228 0
13.0236 0
13.1253 0
13.2258 0
13.3264 0
13.581 0
13.5928 0
13.6319 0
13.782 0
13.8317 0
13.9321 0
14.0329 0
14.1848 0
14.2376 0
14.3355 0
14.5381 0
14.5475 0
14.6367 0
14.7409 0
14.8393 0
14.9418 0
15.098 0
15.3702 0
15.3812 0
15.4021 0
16.1817 0
16.218 0
16.2441 0
16.3853 0
16.581 0
16.5906 0
16.6029 0
16.616 0
16.6307 0
16.6444 0
16.7282 0
16.7742 0
16.8755 0
16.9717 0
17.1715 0
17.2217 0
17.3243 0
17.4187 0
17.5175 0
17.6233 0
17.7266 0
17.8232 0
17.9201 0
18.0219 0
18.1744 0
18.2734 0
18.4269 0
18.4359 0
18.527 0
18.6243 0
18.7783 0
18.8286 0
18.9285 0
19.0281 0
19.1283 0
19.2278 0
19.433 0
19.442 0
19.5336 0
19.6875 0
19.7899 0
19.8348 0
19.9374 0
20.0406 0
20.1375 0
20.3032 0
20.4031 0
20.5991 0
20.6078 0
20.645 0
20.7489 0
20.8468 0
20.9448 0
21.1977 0
21.2092 0
21.2502 0
21.407 0
21.4525 0
21.5508 0
21.6499 0
21.7532 0
21.9519 0
21.9591 0
22.0536 0
22.1574 0
22.2553 0
22.3582 0
22.5597 0
22.6143 0
22.6614 0
22.76 0
22.9096 0
22.9594 0
23.0632 0
23.2657 0
23.2739 0
23.3648 0
23.4655 0
23.6176 0
23.672 0
23.773 0
23.8726 0
23.9735 0
24.075 0
24.225 0
24.3335 0
24.3789 0
24.4781 0
24.5762 0
24.7819 0
24.7914 0
24.8823 0
24.9836 0
25.1822 0
25.2902 0
25.2975 0
25.4369 0
25.4901 0
25.5907 0
25.689 0
25.8892 0
25.8964 0
25.9907 0
26.0931 0
26.2431 0
26.2918 0
26.4495 0
26.4982 0
26.595 0
26.7009 0
26.7966 0
26.8972 0
26.9991 0
27.0995 0
27.2009 0
27.301 0
27.4504 0
27.6127 0
27.6273 0
27.712 0
27.8665 0
27.9156 0
28.0079 0
28.1088 0
28.2622 0
28.413 0
28.4199 0
28.5633 0
28.6135 0
28.7127 0
28.8178 0
28.9147 0
29.0242 2
29.1228 0
29.284 0
29.3779 2
29.4708 3
29.527 3
29.6244 3
29.729 3
29.8278 3
29.9279 1
30.1649 3
30.2673 3
30.3665 3
30.5748 3
30.5826 3
30.6691 3
30.8288 3
30.8734 1
30.9734 0
31.0779 2
31.1795 3
31.281 3
31.3764 3
31.5841 3
31.7299 3
31.8867 3
31.8989 1
31.9412 1
31.9832 0
32.0855 2
32.1885 0
32.3856 0
32.3966 0
32.4902 0
32.5926 0
32.6906 0
32.7895 0
32.8913 0
32.9921 0
33.0921 0
33.2983 0
33.3073 0
33.3937 0
33.4955 0
33.7482 0
33.8995 0
33.9081 0
33.9598 0
34.0054 0
34.0997 0
34.2064 0
34.3035 0
34.4646 0
34.5586 0
34.6092 0
34.7106 0
34.8079 0
34.9082 0
35.0075 0
35.2642 0
35.2757 0
35.3136 0
35.413 0
35.566 0
35.6197 0
35.7161 0
35.8177 0
35.9176 0
36.0188 0
36.1188 0
36.2709 0
36.4193 0
36.4336 0
36.6732 0
36.6911 0
36.7328 0
36.8818 0
36.9309 0
37.0268 0
37.1286 0
37.2295 0
37.3793 0
37.4298 0
37.6332 0
37.7876 0
37.8001 0
37.8869 0
37.9396 0
38.1414 0
38.1493 0
38.2409 0
38.3408 2
38.4403 0
38.5465 0
38.643 0
38.7429 0
38.8455 0
38.9457 0
39.0455 0
39.2017 0
39.2512 0
39.3483 0
39.605 0
39.6162 0
39.8543 0
39.8639 0
39.8736 0
39.954 0
40.0581 0
40.2124 2
40.4099 3
40.4207 1
40.5122 0
40.5655 2
40.6614 0
40.8622 0
40.872 0
40.9649 0
41.1148 0
41.2178 0
41.2734 2
41.4683 3
41.4803 1
41.5721 0
41.6702 0
41.7765 0
41.8732 0
41.9767 2
42.0789 0
42.1797 0
42.2852 0
42.5609 0
42.8351 0
42.8501 0
42.8694 0
42.9329 0
43.032 0
43.1316 0
43.2311 0
43.3342 0
43.5385 0
43.5495 0
43.638 0
43.741 2
43.8438 0
43.9412 0
44.0399 0
44.141 0
44.2947 0
44.345 0
44.4449 0
44.549 0
44.6455 0
44.7469 0
44.8503 2
44.9468 0
45.0477 0
45.1498 0
45.4543 0
45.4693 0
45.5161 2
45.609 3
45.6621 3
45.7587 1
45.8602 3
45.9612 3
46.0631 3
46.1654 1
46.2669 3
46.3669 1
46.4689 3
46.5658 1
46.7673 3
46.7801 3
46.8673 1
46.9697 0
47.0691 0
47.2226 0
47.4248 0
47.4372 0
47.4763 0
47.5801 0
47.6762 0
47.876 0
47.8899 0
47.9812 0
48.0856 0
48.2403 0
48.3834 2
48.3984 0
48.4841 0
48.6426 0
48.6885 0
48.7878 2
48.9437 3
49.0471 1
49.091 1
49.1929 0
49.3455 0
49.4926 0
49.55 2
49.5954 0
49.8502 0
49.8626 0
49.897 0
50 0
50.1006 0
50.2576 0
50.3019 0
50.4038 0
50.5556 0
50.7044 2
50.7243 2
50.8115 0
50.9117 0
51.0127 0
51.1137 0
51.2139 0
51.3169 0
51.4629 0
51.663 0
51.6766 0
51.717 0
51.8675 0
51.9155 0
52.0192 0
52.1172 0
52.2191 0
52.4188 0
52.5239 0
52.5351 0
52.6236 0
52.7239 0
52.8236 0
52.9244 0
53.0248 0
53.1256 0
53.2293 0
53.5271 0
53.6855 0
53.7033 0
53.7176 0
53.7338 0
53.8338 0
53.9322 0
54.0409 0
54.2408 0
54.2541 0
54.3467 0
54.4454 0
54.5956 0
54.6452 0
54.9007 0
54.9153 0
54.945 0
55.0417 0
55.1447 0
55.2453 0
55.394 0
55.4466 0
55.5477 0
55.6484 0
55.8007 0
55.8557 0
55.9523 0
56.0523 0
56.155 0
56.3564 0
56.3696 0
56.4593 0
56.7062 0
56.7244 0
56.7608 0
56.8598 0
56.9611 0
57.0611 0
57.1661 0
57.3138 0
57.3693 0
57.4648 0
57.5717 0
57.6703 2
57.767 0
57.871 2
57.9717 0
58.0748 0
58.1742 2
58.2753 3
58.3814 1
58.4771 0
58.5827 0
58.6824 2
58.9173 0
59.0193 0
59.1218 0
59.2233 2
59.3244 0
59.425 0
59.5298 0
59.7268 2
59.7407 0
59.8893 2
59.928 2
60.0313 3
60.1301 3
60.2355 3
60.4368 3
60.4521 3
60.5328 3
60.7354 3
60.7499 3
60.8367 3
60.938 3
61.0404 3
61.14 3
61.2462 3
61.3433 3
61.443 3
61.6421 3
61.6576 3
61.745 3
61.8981 3
61.9493 3
62.0503 3
62.1491 3
62.252 3
62.3538 3
62.4542 3
62.6118 3
62.6581 3
62.8608 3
62.9149 3
63.0081 3
63.0642 3
63.1582 3
63.2618 3
63.3669 3
63.4637 3
63.568 3
63.7629 3
63.9206 3
63.9373 1
63.9712 1
64.071 0
64.4757 0
64.4875 0
64.5033 0
64.5293 0
64.5753 0
64.6767 0
64.7728 0
64.8795 0
64.9786 0
65.0798 0
65.1768 0
65.3281 0
65.4793 0
65.6792 0
65.6932 0
65.7069 0
65.7815 0
65.8809 0
65.9842 0
66.0847 0
66.1854 0
66.286 0
66.442 0
66.4863 0
66.5897 0
66.6915 0
66.7916 0
66.9458 0
66.9932 0
67.0928 0
67.1932 0
67.3462 0
67.4947 0
67.554 0
67.6022 0
67.7544 0
67.9504 0
67.9646 0
68.0055 0
68.1056 0
68.2087 0
68.3046 0
68.4076 0
68.5582 0
68.6123 0
68.7091 2
68.8144 0
68.9199 0
69.0121 2
69.1126 3
69.2168 3
69.3682 3
69.4139 3
69.5153 3
69.6204 3
69.7279 3
69.828 3
69.9205 3
70.0195 1
70.119 0
70.2269 2
70.3234 0
70.4215 0
70.5912 0
70.8365 2
70.8911 0
70.9086 0
70.94 0
71.0325 0
71.1319 0
71.3714 0
71.4686 0
71.5685 0
71.6743 0
71.8744 2
71.8872 0
71.9788 2
72.0767 3
72.1814 3
72.3492 3
72.3915 3
72.4905 3
72.6483 1
72.6923 1
72.7933 0
72.8938 0
72.9991 2
73.0954 0
73.197 0
73.2994 2
73.4495 3
73.5051 1
73.5993 0
73.7008 0
73.8015 0
73.9535 0
74.0068 0
74.1573 2
74.2094 0
74.3071 2
74.462 3
74.5138 3
74.6685 3
74.7162 3
74.8721 3
75.1749 3
75.1945 3
75.2141 1
75.2343 3
75.3732 1
75.4311 3
75.532 3
75.6278 3
75.73 3
75.9313 3
75.9486 1
76.0291 0
76.1302 0
76.2274 0
76.3301 0
76.4315 0
76.586 0
76.6875 0
76.7325 0
76.934 0
76.9547 0
